product_id,product_key,sku,product_name,category,subcategory,brand,unit_of_measure,unit_cost_usd,unit_price_usd,gross_margin_pct,reorder_level,stock_quantity,product_status,launch_date,weight_kg,is_taxable,created_at,updated_at
346,PROD-00346,SKU-13F9896D,PrimeSoft Networking Statement 765,Cloud Services,Networking,TechPro,License,540.33,751.06,39.0,14,458,Active,2017-05-13,13.62,1,2020-03-05T08:09:41.736760,2024-10-16T16:11:41.204074
347,PROD-00347,SKU-C5FF2543,PrimeSoft Compute Pay 260,Cloud Services,Compute,SwiftLine,Subscription/Mo,615.47,1033.99,68.0,35,43,Active,2019-03-30,22.57,1,2018-10-13T19:18:54.179404,2024-04-01T11:52:58.585381
348,PROD-00348,SKU-01386BD6,OmniTech AI/ML Decade 624,Cloud Services,AI/ML,PrimeSoft,Subscription/Mo,706.39,1059.59,50.0,27,230,Discontinued,2022-11-27,13.03,1,2019-08-02T03:06:21.330627,2024-03-28T21:30:06.531303
349,PROD-00349,SKU-0BB4AEC1,OmniTech Database Until 339,Cloud Services,Database,BluePeak,Each,549.67,637.62,16.0,22,461,Active,2021-09-26,8.91,1,2018-05-09T10:35:58.008864,2024-07-11T22:49:14.995807
350,PROD-00350,SKU-9DE6D14F,TechPro Pens Involve 659,Office Supplies,Pens,CoreEdge,Subscription/Mo,201.33,239.58,19.0,12,345,Active,2015-06-16,7.58,1,2015-07-18T17:59:47.285601,2024-02-16T21:07:02.355621
351,PROD-00351,SKU-EFE93778,ClearPath Productivity None 367,Software,Productivity,TechPro,Subscription/Mo,1996.0,3493.0,75.0,18,421,Active,2020-05-19,23.52,0,2017-07-17T20:12:01.002647,2024-02-01T05:55:54.492862
352,PROD-00352,SKU-371BCE7D,ClearPath AI/ML Different 879,Cloud Services,AI/ML,ApexWorks,GB,1516.82,1759.51,16.0,14,116,Active,2017-04-21,14.29,0,2018-04-02T20:25:33.916445,2024-02-08T23:14:12.066372
353,PROD-00353,SKU-138BB069,CoreEdge Database Daughter 539,Cloud Services,Database,NexGen,License,1584.87,2123.73,34.0,28,230,Pending,2021-02-13,1.0,1,2015-09-13T21:33:28.640737,2024-03-10T09:06:30.331738
354,PROD-00354,SKU-8DD48D6A,OmniTech Training Pm 929,Consulting,Training,SwiftLine,Subscription/Mo,614.62,977.25,59.0,14,214,Discontinued,2019-09-06,20.6,0,2023-01-27T03:39:55.415020,2024-03-01T09:04:59.713203
355,PROD-00355,SKU-82CEC960,TechPro Support Prove 242,Consulting,Support,ApexWorks,Subscription/Mo,655.53,760.41,16.0,36,322,Pending,2018-02-05,27.42,0,2020-10-14T05:15:28.636760,2024-06-07T04:33:40.742990
356,PROD-00356,SKU-6C524F9D,NexGen Compute Today 292,Cloud Services,Compute,OmniTech,Each,1897.64,2258.19,19.0,21,291,Discontinued,2021-09-21,19.21,1,2017-02-12T19:54:58.643498,2024-06-24T14:25:23.753086
357,PROD-00357,SKU-FB7B9FFA,TechPro Monitors Sport 946,Electronics,Monitors,PrimeSoft,GB,213.1,315.39,48.0,1,95,Active,2022-04-09,2.18,0,2018-11-24T21:43:53.126584,2024-10-08T07:36:23.606650
358,PROD-00358,SKU-AA942AB2,NovaSys Pens Usually 565,Office Supplies,Pens,TechPro,Subscription/Mo,469.91,728.36,55.0,33,5,Active,2015-08-17,9.87,0,2021-07-16T09:35:20.736680,2024-07-09T09:05:09.366774
359,PROD-00359,SKU-C058F544,NexGen Compute Age 589,Cloud Services,Compute,NovaSys,GB,1979.24,2434.47,23.0,13,66,Active,2016-12-16,9.36,0,2022-03-24T22:15:30.889244,2024-12-22T06:16:36.175143
360,PROD-00360,SKU-E7B24B11,CoreEdge Productivity Region 614,Software,Productivity,OmniTech,Subscription/Mo,1152.31,1544.1,34.0,12,3,Active,2015-02-10,13.43,0,2015-06-27T06:41:49.200852,2024-06-15T23:56:12.012996
361,PROD-00361,SKU-52720E00,OmniTech Training Set 571,Consulting,Training,OmniTech,Hour,1054.08,1791.94,70.0,2,377,Active,2017-04-13,8.71,0,2018-06-06T12:02:50.419452,2024-08-18T04:10:21.378946
362,PROD-00362,SKU-C3E878E2,ApexWorks Binders Threat 525,Office Supplies,Binders,CoreEdge,License,785.23,1287.78,64.0,39,375,Discontinued,2018-08-25,13.79,1,2022-08-30T12:25:37.158385,2024-05-22T16:17:00.487651
363,PROD-00363,SKU-00411460,CoreEdge Implementation Ago 991,Consulting,Implementation,ApexWorks,Subscription/Mo,790.13,1359.02,72.0,40,275,Active,2020-02-19,20.03,1,2024-03-04T15:36:10.738877,2024-05-05T10:19:18.763917
364,PROD-00364,SKU-BAC9162B,NovaSys Security Relationship 477,Software,Security,NovaSys,Each,825.5,1329.05,61.0,32,392,Active,2019-02-24,12.36,1,2023-06-12T12:44:49.029301,2024-06-21T08:10:15.067249
365,PROD-00365,SKU-9BE40CEE,NovaSys Pens Perhaps 754,Office Supplies,Pens,OmniTech,GB,1014.6,1450.88,43.0,21,381,Discontinued,2024-06-16,25.69,0,2021-08-30T05:41:09.392851,2024-10-19T18:29:28.081499
366,PROD-00366,SKU-5EF698CD,ApexWorks Laptops Chance 434,Electronics,Laptops,OmniTech,GB,504.96,797.84,58.0,29,34,Active,2023-11-11,16.5,1,2023-02-19T05:43:46.078090,2024-07-10T10:49:20.049947
367,PROD-00367,SKU-05049E90,ApexWorks Compute Laugh 274,Cloud Services,Compute,TechPro,Hour,944.22,1246.37,32.0,6,90,Active,2024-05-22,3.81,0,2015-12-23T13:50:47.764202,2024-10-23T13:13:02.220260
368,PROD-00368,SKU-CF004FDC,BluePeak CRM Remember 257,Software,CRM,OmniTech,Subscription/Mo,1344.43,1559.54,16.0,11,110,Active,2016-04-13,26.79,1,2016-11-05T11:17:45.839098,2024-10-20T15:06:58.624707
369,PROD-00369,SKU-0C74B7F7,NovaSys Storage Bag 499,Cloud Services,Storage,BluePeak,GB,1673.82,2745.06,64.0,3,306,Active,2017-08-21,1.56,0,2021-03-11T17:50:56.336544,2024-04-27T22:49:52.942216
370,PROD-00370,SKU-D709F38E,NovaSys ERP Cold 116,Software,ERP,NexGen,Each,752.42,970.62,29.0,0,172,Active,2023-01-19,20.43,1,2015-10-12T02:09:52.351142,2024-02-09T14:28:35.534227
371,PROD-00371,SKU-41F1F191,ApexWorks CRM Middle 841,Software,CRM,ApexWorks,Each,1594.86,2631.52,65.0,26,262,Active,2022-11-24,24.49,1,2020-02-23T14:23:58.826613,2024-10-22T00:09:23.650204
372,PROD-00372,SKU-24B16FED,NexGen Training Choice 538,Consulting,Training,NovaSys,License,1251.22,2139.59,71.0,13,54,Active,2023-06-06,9.77,1,2022-08-17T15:08:53.421655,2024-11-12T15:26:59.681769
373,PROD-00373,SKU-FFD52F3C,CoreEdge Database Indeed 167,Cloud Services,Database,BluePeak,Hour,28.9,36.99,28.0,23,22,Active,2024-10-07,26.58,0,2022-02-22T10:35:27.067857,2024-06-14T06:01:09.988105
374,PROD-00374,SKU-AD972F10,ClearPath Printers Everything 910,Office Supplies,Printers,PrimeSoft,License,1001.65,1742.87,74.0,16,491,Active,2021-04-16,18.04,0,2017-07-27T07:48:51.616066,2024-11-30T18:50:37.980392
375,PROD-00375,SKU-F61D6947,SwiftLine Analytics Scene 971,Software,Analytics,OmniTech,Each,354.79,571.21,61.0,21,9,Pending,2017-02-23,27.37,0,2018-07-12T21:13:43.045494,2024-10-26T17:51:01.864778
376,PROD-00376,SKU-142949DF,PrimeSoft AI/ML Far 821,Cloud Services,AI/ML,TechPro,License,1282.98,1655.04,29.0,1,315,Active,2017-11-11,9.33,0,2015-09-20T18:39:06.167370,2024-07-09T14:27:37.536317
377,PROD-00377,SKU-D34AB169,OmniTech Productivity Subject 403,Software,Productivity,CoreEdge,License,163.38,200.96,23.0,24,104,Active,2022-09-22,7.22,0,2020-01-05T15:51:01.839730,2024-11-07T02:24:53.709634
378,PROD-00378,SKU-8BF1211F,TechPro Pens West 633,Office Supplies,Pens,NexGen,Subscription/Mo,559.86,862.18,54.0,48,12,Active,2021-12-17,25.42,1,2015-10-21T10:38:14.253675,2024-05-19T19:53:48.113578
379,PROD-00379,SKU-A02FFD91,CoreEdge Pens Listen 920,Office Supplies,Pens,CoreEdge,Hour,415.61,490.42,18.0,24,266,Active,2016-11-16,5.59,1,2024-02-06T08:24:24.087160,2024-09-08T11:55:14.617524
380,PROD-00380,SKU-BCA82E41,ApexWorks Headphones Charge 309,Electronics,Headphones,ApexWorks,Each,144.62,183.67,27.0,11,303,Pending,2015-07-31,24.95,1,2020-03-15T10:47:11.926486,2024-08-25T04:37:43.189286
381,PROD-00381,SKU-00EC53C4,BluePeak Productivity Notice 268,Software,Productivity,CoreEdge,License,160.94,254.29,58.0,27,90,Pending,2016-01-02,7.54,1,2020-08-01T17:05:36.023599,2024-06-11T17:00:27.680306
382,PROD-00382,SKU-4F6FFE13,OmniTech Audit Seven 181,Consulting,Audit,SwiftLine,GB,1935.61,2458.22,27.0,24,85,Discontinued,2019-04-16,13.3,0,2017-10-31T19:45:43.816908,2024-02-06T11:54:50.708618
383,PROD-00383,SKU-BEED1360,NovaSys Security Start 877,Software,Security,BluePeak,Hour,44.52,61.44,38.0,34,78,Pending,2023-12-23,21.83,1,2023-02-12T06:20:45.667432,2024-12-09T17:03:03.992702
384,PROD-00384,SKU-0584CE56,ClearPath Networking Ever 720,Cloud Services,Networking,OmniTech,Each,615.17,812.02,32.0,21,69,Discontinued,2018-10-27,5.95,1,2016-04-07T19:37:12.219891,2024-01-11T05:05:05.798615
385,PROD-00385,SKU-DC912A25,SwiftLine Laptops Bad 603,Electronics,Laptops,NexGen,GB,1724.0,2741.16,59.0,25,496,Active,2017-08-11,11.58,1,2019-12-01T22:34:23.004669,2024-03-13T14:05:52.612368
386,PROD-00386,SKU-39461A19,NovaSys Implementation Game 494,Consulting,Implementation,PrimeSoft,License,820.53,960.02,17.0,12,390,Discontinued,2017-09-01,28.72,1,2015-07-25T04:30:44.575763,2024-02-05T15:57:54.125905
387,PROD-00387,SKU-8EFB100A,TechPro Audit Crime 766,Consulting,Audit,NexGen,GB,1271.78,1742.34,37.0,47,126,Active,2019-06-06,14.38,1,2020-02-06T21:58:14.530440,2024-11-29T13:53:53.320850
388,PROD-00388,SKU-D9FC5B73,ApexWorks Monitors Activity 360,Electronics,Monitors,CoreEdge,Hour,526.35,747.42,42.0,37,487,Active,2016-12-15,0.47,1,2019-10-14T13:20:45.831054,2024-11-17T12:18:08.236555
389,PROD-00389,SKU-C86A7EE3,NovaSys Networking Indicate 630,Cloud Services,Networking,CoreEdge,GB,1413.61,2445.55,73.0,10,424,Discontinued,2024-03-14,7.66,1,2019-05-31T21:40:55.207699,2024-06-25T17:50:02.374378
390,PROD-00390,SKU-A01A0380,BluePeak Strategy Sign 851,Consulting,Strategy,NexGen,Each,1318.68,1819.78,38.0,6,325,Pending,2020-09-23,23.32,1,2024-05-02T08:55:02.638847,2024-08-30T01:44:23.221160
391,PROD-00391,SKU-5A4B25AA,NexGen Analytics Meeting 815,Software,Analytics,BluePeak,Each,1498.72,2562.81,71.0,10,417,Discontinued,2019-05-10,0.15,1,2024-02-23T09:12:53.823504,2024-03-27T19:54:05.396836
392,PROD-00392,SKU-F73B76CE,NexGen AI/ML Make 274,Cloud Services,AI/ML,ApexWorks,Subscription/Mo,836.6,1104.31,32.0,11,360,Active,2018-10-09,6.02,1,2021-12-21T10:49:17.841477,2024-05-16T13:58:57.738598
393,PROD-00393,SKU-70C639DF,ApexWorks Implementation Meeting 305,Consulting,Implementation,TechPro,License,904.07,1482.67,64.0,48,98,Active,2019-03-18,29.49,0,2019-07-19T06:45:25.617640,2024-11-02T19:57:28.594261
394,PROD-00394,SKU-28F0B864,NovaSys AI/ML Provide 400,Cloud Services,AI/ML,NovaSys,GB,222.84,340.95,53.0,7,141,Active,2019-02-28,10.33,1,2024-01-10T03:32:51.837937,2024-07-01T15:06:27.172733
395,PROD-00395,SKU-1543843A,TechPro Networking Analysis 372,Cloud Services,Networking,TechPro,Hour,1347.25,1630.17,21.0,50,21,Active,2017-10-26,6.41,1,2019-12-06T11:56:15.469407,2024-07-07T21:49:20.653089
396,PROD-00396,SKU-F8C1F23D,BluePeak AI/ML Option 597,Cloud Services,AI/ML,OmniTech,Subscription/Mo,1042.55,1803.61,73.0,38,219,Active,2015-06-30,11.19,1,2017-10-28T00:39:09.696298,2024-07-02T08:49:04.835074
397,PROD-00397,SKU-E46DE7E1,NexGen Pens Teach 725,Office Supplies,Pens,TechPro,Subscription/Mo,1882.28,2917.53,55.0,21,412,Active,2020-09-28,0.19,0,2015-06-03T18:41:18.852850,2024-11-20T07:02:50.958889
398,PROD-00398,SKU-B7B16ECF,BluePeak CRM Remain 816,Software,CRM,CoreEdge,Subscription/Mo,1205.81,2013.7,67.0,28,316,Discontinued,2016-08-14,15.5,1,2022-12-15T18:50:43.744611,2024-08-27T11:44:03.198259
399,PROD-00399,SKU-352FE25D,TechPro Keyboards Stuff 926,Electronics,Keyboards,SwiftLine,GB,38.18,52.31,37.0,14,310,Discontinued,2019-01-03,12.06,1,2020-10-15T03:41:21.431533,2024-06-20T00:29:01.250989
400,PROD-00400,SKU-18D80423,OmniTech Furniture Boy 774,Office Supplies,Furniture,NovaSys,GB,1878.47,3212.18,71.0,18,310,Active,2020-11-20,21.39,1,2015-10-14T12:26:58.452856,2024-01-14T13:03:06.039851
401,PROD-00401,SKU-816B112C,ClearPath Security Serious 995,Software,Security,OmniTech,License,1594.66,2120.9,33.0,28,488,Active,2024-01-23,14.52,1,2022-02-01T15:26:50.624036,2024-08-10T23:26:31.589900
402,PROD-00402,SKU-69CB3EA3,NovaSys ERP Again 208,Software,ERP,NexGen,Each,345.01,593.42,72.0,10,475,Active,2018-11-13,27.09,1,2023-08-02T09:56:49.773881,2024-10-18T08:48:28.126495
403,PROD-00403,SKU-BBF94B34,NovaSys Analytics Outside 781,Software,Analytics,ApexWorks,Hour,1333.54,2293.69,72.0,40,371,Discontinued,2015-05-02,2.8,1,2020-04-25T12:30:14.362951,2024-09-16T17:36:38.509796
404,PROD-00404,SKU-4F4ADCBF,SwiftLine Productivity Message 486,Software,Productivity,NexGen,Hour,1533.84,2316.1,51.0,27,413,Active,2021-06-14,6.78,1,2017-02-28T03:22:32.076086,2024-02-17T19:58:00.438977
405,PROD-00405,SKU-BBCBFF5C,PrimeSoft Paper Teach 292,Office Supplies,Paper,NovaSys,Hour,227.21,306.73,35.0,23,65,Active,2021-08-14,28.63,1,2016-01-29T17:46:00.498665,2024-12-17T20:18:21.273953
406,PROD-00406,SKU-8CB22BDD,NexGen Paper Little 533,Office Supplies,Paper,SwiftLine,Subscription/Mo,1182.17,1489.53,26.0,43,478,Active,2021-10-29,15.64,1,2016-02-29T07:31:29.675087,2024-01-26T07:25:30.861495
407,PROD-00407,SKU-F4F6DCE2,SwiftLine Headphones Treat 248,Electronics,Headphones,BluePeak,License,23.33,38.73,66.0,31,348,Discontinued,2018-09-26,4.51,1,2020-05-27T12:47:00.138944,2024-03-09T17:52:58.739982
408,PROD-00408,SKU-0D0FD7C6,NovaSys CRM Off 380,Software,CRM,PrimeSoft,GB,1199.77,1607.69,34.0,40,424,Active,2016-06-03,14.9,0,2018-09-07T13:01:21.265296,2024-12-15T08:11:36.073973
409,PROD-00409,SKU-A96B65A7,CoreEdge Keyboards Maintain 817,Electronics,Keyboards,TechPro,License,309.64,489.23,58.0,31,372,Discontinued,2017-10-09,9.04,1,2016-02-10T08:09:47.182504,2024-05-01T13:17:16.901376
410,PROD-00410,SKU-1068C6E4,OmniTech Webcams Employee 456,Electronics,Webcams,NexGen,GB,787.61,1102.65,40.0,4,270,Active,2015-09-02,8.54,1,2017-05-06T04:50:27.189650,2024-11-25T21:16:01.863965
411,PROD-00411,SKU-17D63B16,PrimeSoft Audit Shoulder 986,Consulting,Audit,TechPro,Subscription/Mo,199.15,266.86,34.0,29,335,Active,2016-05-20,17.36,0,2023-03-27T20:23:44.951940,2024-12-14T15:38:35.787660
412,PROD-00412,SKU-B9228E09,CoreEdge Database Interest 852,Cloud Services,Database,TechPro,Subscription/Mo,1794.95,2297.54,28.0,46,438,Pending,2022-12-16,3.15,1,2016-04-28T12:12:19.129805,2024-02-11T09:18:31.586153
413,PROD-00413,SKU-0DEB1C54,TechPro Networking Owner 198,Cloud Services,Networking,SwiftLine,GB,1360.49,1700.61,25.0,11,483,Active,2022-05-08,3.61,1,2022-02-15T09:34:13.494885,2024-07-20T10:44:22.075111
414,PROD-00414,SKU-66808E32,NexGen Audit Mrs 350,Consulting,Audit,TechPro,Each,1939.61,2967.6,53.0,15,203,Discontinued,2019-07-22,9.15,1,2022-06-18T23:35:11.606608,2024-07-07T06:28:52.573877
415,PROD-00415,SKU-42E7AAA8,NexGen Storage Chance 381,Cloud Services,Storage,OmniTech,Subscription/Mo,1556.57,2599.47,67.0,0,61,Active,2023-08-25,2.57,0,2023-09-27T14:04:07.142632,2024-03-25T21:03:13.140182
416,PROD-00416,SKU-8FE0093B,PrimeSoft Training Spring 591,Consulting,Training,BluePeak,Each,50.94,75.9,49.0,50,303,Active,2024-12-07,11.58,0,2020-02-19T01:37:47.681350,2024-10-03T16:45:03.125273
417,PROD-00417,SKU-41AE36EC,ClearPath Printers Their 289,Office Supplies,Printers,NexGen,Each,254.85,344.05,35.0,25,284,Pending,2017-12-24,23.53,0,2021-06-04T22:06:44.299661,2024-08-15T11:45:42.990313
418,PROD-00418,SKU-D1F255A3,NovaSys Webcams Beautiful 871,Electronics,Webcams,CoreEdge,Each,1675.1,2462.4,47.0,11,441,Pending,2015-01-16,20.89,1,2018-05-30T05:16:31.215827,2024-03-28T14:07:34.178272
419,PROD-00419,SKU-7EACB532,ApexWorks Audit Suggest 688,Consulting,Audit,CoreEdge,License,1602.02,1954.46,22.0,5,287,Active,2018-04-06,25.56,1,2015-10-18T11:04:31.902039,2024-04-24T00:12:06.960440
420,PROD-00420,SKU-B6F0479A,ClearPath Laptops Why 275,Electronics,Laptops,NexGen,Each,1014.77,1390.23,37.0,15,153,Active,2017-07-15,28.39,1,2020-05-27T16:14:52.881572,2024-10-09T08:45:12.533408
421,PROD-00421,SKU-E0C64119,SwiftLine Audit Season 635,Consulting,Audit,SwiftLine,Hour,284.01,408.97,44.0,34,261,Active,2018-06-14,20.67,1,2015-03-31T09:47:44.741393,2024-02-29T15:07:39.823403
422,PROD-00422,SKU-F85454E8,CoreEdge CRM Beat 237,Software,CRM,PrimeSoft,Hour,380.21,505.68,33.0,13,302,Active,2018-01-16,8.39,0,2023-07-18T08:43:25.352600,2024-10-07T01:08:29.430691
423,PROD-00423,SKU-FAA9AFEA,ApexWorks Webcams City 509,Electronics,Webcams,OmniTech,Each,513.66,708.85,38.0,16,346,Discontinued,2024-02-09,28.21,1,2017-04-20T23:38:26.188207,2024-02-01T18:16:49.338716
424,PROD-00424,SKU-3C7781A3,CoreEdge Training Give 831,Consulting,Training,SwiftLine,Hour,145.76,231.76,59.0,42,331,Pending,2018-09-04,18.19,0,2023-12-17T06:01:59.047613,2024-08-01T08:15:08.546542
425,PROD-00425,SKU-25B2822C,TechPro Analytics Meet 718,Software,Analytics,CoreEdge,Each,1984.94,2798.77,41.0,17,63,Pending,2020-08-29,3.39,0,2015-02-11T01:01:16.512411,2024-03-21T17:17:06.885671
426,PROD-00426,SKU-6ECBDD6E,SwiftLine Keyboards System 896,Electronics,Keyboards,BluePeak,License,1282.15,1756.55,37.0,14,140,Active,2022-08-01,3.03,1,2020-09-04T08:47:40.792167,2024-02-06T14:06:13.107092
427,PROD-00427,SKU-18997733,ClearPath Storage Woman 845,Cloud Services,Storage,BluePeak,Hour,1566.55,1911.19,22.0,31,48,Pending,2019-12-06,10.53,1,2023-01-26T07:01:38.864586,2024-09-12T22:17:23.504932
428,PROD-00428,SKU-8D7D8EE0,ApexWorks Support Dark 425,Consulting,Support,NexGen,License,1216.9,2056.56,69.0,22,412,Pending,2015-04-30,16.59,0,2018-11-13T18:14:37.524327,2024-06-14T09:30:02.053176
429,PROD-00429,SKU-75FC093C,ClearPath AI/ML Art 830,Cloud Services,AI/ML,ApexWorks,License,259.51,301.03,16.0,9,193,Pending,2023-12-07,22.09,1,2017-11-09T14:46:08.195380,2024-02-17T10:08:17.695793
430,PROD-00430,SKU-F74909AC,OmniTech Pens Where 287,Office Supplies,Pens,OmniTech,Subscription/Mo,1358.04,1901.26,40.0,29,257,Active,2024-04-29,8.35,0,2018-08-06T15:39:57.448465,2024-04-30T18:21:54.513808
431,PROD-00431,SKU-66368270,BluePeak Training Including 516,Consulting,Training,SwiftLine,Each,613.85,1018.99,66.0,40,40,Active,2017-07-14,21.93,1,2022-08-14T16:07:02.337218,2024-10-05T10:34:12.077175
432,PROD-00432,SKU-248E8443,ClearPath Productivity Program 604,Software,Productivity,TechPro,GB,119.54,191.26,60.0,43,260,Active,2020-07-20,14.44,1,2018-01-08T02:15:40.916249,2024-03-28T11:58:17.479565
433,PROD-00433,SKU-019D385E,TechPro Storage Image 831,Cloud Services,Storage,NexGen,Hour,1234.49,2098.63,70.0,47,176,Active,2020-08-02,29.83,1,2016-02-01T12:40:27.390621,2024-07-22T23:47:03.745106
434,PROD-00434,SKU-A49E9411,ClearPath Audit South 330,Consulting,Audit,ApexWorks,Each,1929.47,2990.68,55.0,23,429,Active,2023-04-30,15.46,1,2019-04-23T08:38:26.020236,2024-11-12T20:02:24.175949
435,PROD-00435,SKU-DDB30680,NovaSys Networking Least 446,Cloud Services,Networking,CoreEdge,Hour,761.29,1042.97,37.0,49,439,Active,2023-07-30,8.77,0,2015-02-02T07:00:29.060696,2024-04-12T09:53:51.907890
436,PROD-00436,SKU-2421FCB1,PrimeSoft Binders Force 503,Office Supplies,Binders,CoreEdge,Subscription/Mo,430.07,683.81,59.0,41,263,Active,2018-03-31,28.07,0,2023-12-26T09:16:32.086784,2024-11-04T11:04:52.852682
437,PROD-00437,SKU-FCCB60FB,BluePeak Keyboards Word 462,Electronics,Keyboards,NovaSys,Each,16.75,23.95,43.0,22,455,Active,2020-11-14,12.12,1,2021-09-28T05:55:06.204711,2024-09-04T12:48:55.037739
438,PROD-00438,SKU-1651CF0D,ClearPath Headphones Relate 257,Electronics,Headphones,NexGen,Each,986.63,1183.96,20.0,31,3,Active,2023-06-03,23.11,1,2022-12-08T05:55:09.189890,2024-08-21T21:26:21.819525
439,PROD-00439,SKU-EED5AF6A,NexGen Security Marriage 286,Software,Security,ClearPath,Subscription/Mo,793.74,1055.67,33.0,6,224,Discontinued,2022-08-08,4.94,1,2015-06-03T09:41:59.916407,2024-03-23T15:24:43.541049
440,PROD-00440,SKU-A8ABB4BB,CoreEdge Storage Everything 213,Cloud Services,Storage,CoreEdge,Subscription/Mo,721.68,1205.21,67.0,2,68,Discontinued,2020-10-19,12.69,1,2018-12-16T01:32:02.404522,2024-10-30T07:27:07.017125
441,PROD-00441,SKU-15D4E891,BluePeak Monitors Share 221,Electronics,Monitors,NexGen,GB,1334.08,2294.62,72.0,35,253,Active,2019-07-06,9.81,0,2023-08-04T18:34:47.486375,2024-12-26T00:13:52.657856
442,PROD-00442,SKU-C203D8A1,TechPro Audit War 229,Consulting,Audit,ApexWorks,Subscription/Mo,267.18,459.55,72.0,32,6,Active,2024-10-19,1.66,1,2024-05-13T05:45:17.241895,2024-05-04T13:04:15.606732
443,PROD-00443,SKU-13F3CF8C,BluePeak AI/ML State 388,Cloud Services,AI/ML,OmniTech,Each,1476.18,2081.41,41.0,48,219,Active,2015-01-02,18.57,1,2020-02-10T20:16:01.378407,2024-11-24T06:24:49.897498
444,PROD-00444,SKU-550A141F,CoreEdge Analytics Town 782,Software,Analytics,NexGen,License,1534.62,2562.82,67.0,30,361,Active,2015-06-07,21.06,1,2017-11-09T15:14:49.697160,2024-11-15T14:35:30.747608
445,PROD-00445,SKU-67F7FB87,NovaSys Productivity Leg 235,Software,Productivity,NexGen,Each,1259.67,1561.99,24.0,17,98,Active,2022-04-03,12.85,1,2017-01-17T00:11:08.870063,2024-02-12T20:19:19.946063
446,PROD-00446,SKU-1A5B1E4D,CoreEdge Laptops Best 327,Electronics,Laptops,SwiftLine,GB,763.8,1115.15,46.0,30,31,Pending,2024-11-27,12.87,1,2018-08-23T22:48:41.354240,2024-11-09T11:01:10.231028
447,PROD-00447,SKU-9A96876E,SwiftLine Paper Through 828,Office Supplies,Paper,NexGen,License,542.15,715.64,32.0,20,458,Active,2017-11-23,5.53,1,2019-07-22T06:25:58.911672,2024-06-15T12:50:39.733443
448,PROD-00448,SKU-9B70E8FE,PrimeSoft Keyboards State 203,Electronics,Keyboards,NexGen,License,427.9,611.9,43.0,16,485,Discontinued,2023-06-27,10.97,1,2023-05-23T03:36:42.644576,2024-05-11T17:10:26.164432
449,PROD-00449,SKU-D61E4BBD,ApexWorks Laptops Particularly 439,Electronics,Laptops,SwiftLine,Subscription/Mo,1339.55,2089.7,56.0,47,398,Pending,2022-03-07,15.91,1,2017-10-24T21:40:21.856842,2024-06-23T16:46:12.746677
450,PROD-00450,SKU-F5F8590C,NovaSys Analytics Theory 233,Software,Analytics,PrimeSoft,Each,424.02,585.15,38.0,2,300,Active,2016-03-04,5.87,0,2016-01-05T16:49:56.401582,2024-06-26T04:28:55.325030
451,PROD-00451,SKU-941E1AAA,BluePeak Laptops Parent 842,Electronics,Laptops,OmniTech,License,1883.93,2863.57,52.0,34,369,Active,2019-09-23,1.41,1,2017-11-20T15:35:51.081728,2024-06-13T13:04:00.314242
452,PROD-00452,SKU-9431C87F,ClearPath AI/ML Figure 455,Cloud Services,AI/ML,SwiftLine,GB,1424.65,2393.41,68.0,40,367,Active,2021-09-26,27.33,1,2018-04-22T09:50:10.410952,2024-05-04T23:02:15.538790
453,PROD-00453,SKU-49AE49A2,TechPro Networking Citizen 270,Cloud Services,Networking,PrimeSoft,Subscription/Mo,1049.91,1805.85,72.0,44,495,Active,2020-02-12,8.76,1,2022-06-10T15:58:47.477723,2024-02-25T12:32:19.715351
454,PROD-00454,SKU-E44FEA3B,ClearPath Security Impact 176,Software,Security,ApexWorks,GB,992.58,1459.09,47.0,48,260,Discontinued,2021-10-30,16.92,0,2016-12-23T11:50:56.950581,2024-07-04T12:41:48.389632
455,PROD-00455,SKU-821FA74B,ApexWorks AI/ML Executive 685,Cloud Services,AI/ML,CoreEdge,Hour,546.63,688.75,26.0,44,4,Pending,2024-06-06,13.72,1,2021-05-28T13:15:36.982540,2024-10-04T12:07:55.897079
456,PROD-00456,SKU-250CF8B5,NovaSys Pens Particularly 275,Office Supplies,Pens,CoreEdge,Each,596.25,781.09,31.0,34,121,Active,2015-02-08,1.27,1,2019-10-12T04:35:45.906888,2024-12-16T03:06:37.691869
457,PROD-00457,SKU-42998CF3,CoreEdge Pens Husband 943,Office Supplies,Pens,CoreEdge,Hour,544.52,882.12,62.0,7,0,Active,2020-04-13,19.02,1,2018-04-14T18:43:51.388349,2024-06-01T13:43:08.095778
458,PROD-00458,SKU-D07E70EF,BluePeak Paper Threat 839,Office Supplies,Paper,ApexWorks,GB,1893.12,3180.44,68.0,39,150,Active,2019-05-04,29.56,1,2021-10-24T08:09:10.753512,2024-09-23T18:46:46.212046
459,PROD-00459,SKU-7FE1F8AB,BluePeak Pens Court 116,Office Supplies,Pens,ClearPath,Hour,1462.3,1930.24,32.0,6,369,Discontinued,2024-03-21,28.38,1,2023-12-25T07:36:32.988377,2024-09-19T17:24:27.144184
460,PROD-00460,SKU-98B29795,SwiftLine Strategy Involve 375,Consulting,Strategy,CoreEdge,Hour,416.29,591.13,42.0,40,413,Discontinued,2015-09-05,4.75,1,2019-11-22T05:26:35.790356,2024-12-06T22:11:26.223205
